%N	X	Y
2134	1514279	5037241
2135	1515915	5030424
2136	1514606	5036699
2137	1515984	5036730
2138	1515711	5036258
2139	1515142	5037182
2140	1515171	5037080
2141	1515330	5037220
2142	1515550	5036363
2143	1515845	5037325
2144	1515696	5037136
2145	1516275	5037020
2146	1516347	5036971
2147	1516145	5036846
2148	1515520	5036015
2149	1515873	5036156
2150	1516178	5036584
2151	1516633	5037204
2152	1513987.48903	5038214.01109
2153	1515462	5036740
2154	1515668	5037870
2155	1514607.90676	5038265.49626
2156	1514498	5038237
2157	1514558	5038111
2158	1514187	5038043
2159	1515236	5036857
2160	1514882	5038627
2161	1514748.55245	5038672.56952
2162	1513451.91039	5038373.8712
2163	1513412	5038612
2164	1513335	5038848
2165	1513725	5038749
2166	1513673	5038883
2167	1516568	5032867
2168	1514234	5038236
2169	1514421.29897	5038251.02038
2170	1514340	5037984
2171	1515739	5035945
2172	1514549.75552	5037340.52375
2173	1515949	5030256
2174	1515669	5036772
2175	1516280	5036719
2176	1515967	5036297
2177	1516969.8414	5037074.05149
2178	1517006	5037046
2179	1517056	5037004
2180	1517052	5036986
2181	1516973	5036935
2182	1516935	5036963
2183	1516904	5036987
2184	1516914	5037008
2185	1515735	5036242
2186	1516346	5036457
2187	1516339	5036795
2188	1516860	5037046
2189	1514981	5036668
2190	1516813	5034832
2191	1516996	5035440
2192	1517459	5036396
2194	1516531	5035472
2195	1516985	5036457
2196	1517354	5033388
2197	1517205	5033251
2198	1517203	5033386
2199	1517354	5033255
2200	1516984	5036512
2201	1516979	5036733
2202	1517009	5035921
2203	1517002	5034952
2204	1517004	5034332
2205	1516954	5033632
2206	1516659	5033060
2207	1517055.76505	5032921.3842
2208	1516683	5036198
2209	1516532	5035718
2210	1516998	5035593
2211	1516815	5035536
2212	1516533	5035290
2213	1516813	5035294
2214	1516997	5035297
2215	1516538	5034941
2216	1516811	5034947
2217	1516545	5034659
2218	1516813	5034707
2219	1517001	5034711
2220	1516549	5034349
2221	1516810	5034349
2222	1516506	5033928
2223	1516673	5033840
2224	1516380	5033699
2225	1516553	5033599
2226	1516859	5033423
2228	1516986.54791	5036349.66588
2229	1516815	5035855
2230	1516815	5036101
2231	1516772	5033269
2232	1516521	5035918
2233	1516710	5034707
2234	1516988	5036201
2235	1517177	5033669
2236	1517291	5033632
2237	1517374	5033673
2238	1516501	5033463
2239	1516850	5033714
2240	1516725	5033498
2241	1517373	5033821
2242	1517442	5036354
2243	1516657	5033376
2244	1516462	5033651
2245	1516537	5035116
2246	1516702	5035794
2247	1516748	5036149
2248	1516911	5033526
2249	1516704	5033149
2250	1516822	5033006
2251	1517002	5034835
2252	1516914	5035565
2253	1516992	5035743
2254	1516715	5034333
2255	1514440	5037947
2256	1514189	5037485
2257	1517297	5033389
2258	1516271	5036867
2259	1516414	5032953
2260	1516506	5033111
2261	1516739	5033209
2262	1516826	5033366
2263	1516606	5033282
2264	1516571	5033224
2265	1516344	5033637
2266	1516517	5033537
2267	1516693	5033437
2268	1516437	5033795
2269	1516595	5033705
2270	1516226	5033062
2271	1516304	5033179
2272	1516395	5033325
2273	1516427	5033383
2274	1513147	5032087
2275	1516078	5033022
2276	1513823	5032332
2277	1514062	5032627
2278	1513734	5031935
2279	1516031	5036694
2280	1513937	5033226
2282	1515987	5033099
2283	1513542	5032469
2284	1512872	5032512
2285	1514012	5032049
2286	1513989	5031802
2287	1512208	5032710
2288	1512230	5032968
2289	1512565	5032504
2290	1514359	5031783
2291	1512148	5032691
2292	1512718	5032863
2293	1512554	5032817
2294	1516328	5032798
2295	1513897	5033223
2296	1513793	5033289
2297	1513783	5032268
2298	1512849	5032901
2299	1513526	5032945
2300	1515880	5032848
2301	1512506	5032554
2302	1515526	5032580
2303	1514697	5032494
2304	1514027	5032250
2305	1516026	5029806
2306	1512736	5032403
2307	1513135	5032988
2308	1512359	5032758
2309	1516171	5032936
2310	1515987	5032616
2311	1515464	5032830
2312	1514631	5032749
2313	1514314	5032326
2314	1514066	5032685
2315	1513843	5032477
2316	1513814	5032265
2317	1513431	5033077
2318	1513327	5033335
2319	1514928	5032795
2320	1514970	5032547
2321	1512502	5032243
2322	1512994	5032628
2323	1515225	5032815
2324	1515243	5032562
2325	1513973	5032507
2326	1514060	5032598
2327	1514073	5033236
2328	1513079.24929	5032308.6596
2329	1513123	5032695
2330	1513257	5032799
2331	1513380	5032877
2332	1513291	5033040
2333	1513181	5033038
2334	1513894	5033301
2335	1513513	5031820
2336	1512937	5031792
2337	1516359	5032638
2338	1513958	5033502
2339	1513909	5033633
2340	1513513	5033543
2341	1513345	5033380
2342	1513438	5031636
2343	1513566	5033309
2344	1512996	5032087
2345	1512995	5031805
2346	1516440	5032641
2347	1516475	5032738
2348	1516420	5032716
2349	1516493	5032647
2350	1516508	5032665
2351	1512554	5032195
2352	1513472	5031720
2353	1513323	5033228
2354	1513265	5032301
2355	1513532	5032073
2356	1513526	5031944
2357	1516232	5032633
2358	1516784	5033598
2359	1516589	5033884
2360	1516788	5034193
2361	1516298	5033018
2362	1516704	5034191
2363	1513847	5033361
2364	1513894	5033795
2365	1513278	5033763
2366	1515421	5033061
2367	1515215	5033001
2368	1514919	5032967
2369	1515450	5032908
2370	1515220	5032897
2371	1515672	5032842
2372	1515491	5032830
2373	1515868	5033011
2374	1515843	5032850
2375	1515787	5032961
2376	1515670	5032903
2377	1515670	5032925
2378	1515783	5032622
2379	1515234	5032710
2380	1515486	5032727
2381	1515636	5032736
2382	1515781	5032647
2383	1515677	5032738
2384	1515900	5032752
2385	1516061	5032762
2386	1515877	5032654
2387	1515998	5032658
2388	1514246	5032714
2389	1514079	5032849
2390	1511292	5034876
2391	1512454	5033420
2392	1511697	5033431
2393	1512523	5034915
2394	1512318	5033708
2395	1512171	5033642
2396	1511999	5034573
2397	1511816	5034270
2398	1512415	5034667
2399	1511023	5034902
2400	1512918	5034766
2401	1516014	5031379
2402	1512078	5033233
2403	1512115	5033612
2404	1511948	5033553
2405	1511721	5034114
2406	1512378	5034374
2407	1512463	5034817
2408	1511751	5034847
2409	1511463	5034740
2410	1511437	5034856
2411	1512614	5033845
2412	1512158	5034848
2413	1511876	5035554
2414	1512134	5034071
2415	1512285	5034064
2416	1512481	5034115
2417	1511811	5034793
2418	1511984	5034871
2419	1511199	5034633
2420	1511105	5034563
2421	1511572	5034059
2422	1511522	5033850
2423	1512996	5034021
2424	1512818	5034227
2425	1511895	5034975
2426	1512163	5034968
2427	1512361	5035036
2428	1512472	5034912
2429	1511606	5033939
2430	1512569	5034156
2431	1512810	5034280
2432	1512854	5034156
2433	1514197	5032273
2434	1513559	5032899
2435	1513558	5032852
2436	1514029	5033173
2437	1513960	5033157
2438	1513821	5032471
2439	1513906	5032856
2440	1513368	5033675
2441	1513266	5033623
2442	1513066	5033534
2443	1512817	5033422
2444	1512524	5033279
2445	1512136	5033106
2446	1512328	5037127
2447	1512341	5037215
2448	1512144	5037170
2449	1512257	5037217
2450	1512217	5037216
2451	1512208.69832	5037207.26888
2452	1512211	5037154
2453	1512266.77743	5037152.8551
2454	1512278	5037175
2455	1512270	5037209
2456	1512312	5037107
2457	1512156	5037241
2458	1511302	5036316
2459	1511187	5036172
2460	1512132	5036887
2461	1512188	5036828
2462	1512183	5036741
2463	1512581	5037181
2464	1512949	5036432
2465	1512592	5037128
2466	1512460	5036998
2467	1511515	5035376
2468	1511467	5036803
2469	1512841	5037354
2470	1511658	5035511
2471	1511880	5036361
2472	1511771	5036070
2473	1511372	5036091
2474	1513774	5036464
2475	1511870	5035994
2476	1511623	5036226
2477	1511428	5036436
2478	1513118	5036248
2479	1514018	5036493
2480	1513552	5036443
2481	1513298	5036414
2482	1513227	5036344
2483	1513463	5036574
2484	1513653	5036733
2485	1513104	5036473
2486	1513151	5036524
2487	1512920	5036667
2488	1512498	5037037
2489	1512349	5037171
2490	1511858	5035673
2491	1516106	5036638
2492	1512253	5037288
2493	1513639	5036084
2494	1513402	5036154
2495	1513194	5035949
2496	1513246	5035704
2497	1512613	5036386
2498	1511870	5036066
2499	1512614	5035123
2500	1511911	5035596
2501	1511841	5035592
2502	1515510	5032579
2503	1511188	5036211
2504	1511830	5036412
2505	1511637	5036617
2506	1511357	5036947
2507	1513110	5035460
2508	1512880	5035703
2509	1513304	5035645
2510	1513183	5035844
2511	1513266	5036094
2512	1512999	5036379
2513	1512236.61495	5037185.27396
2514	1513529	5036146
2515	1513362	5036718
2516	1514384	5036917
2518	1513678	5037123
2519	1512199	5035585
2520	1512486	5035578
2521	1512774	5035394
2522	1512532	5036076
2523	1512535	5036325
2524	1512435	5036975
2525	1512814	5036570
2526	1513211	5037157
2527	1512877	5037773
2528	1514511	5036820
2529	1512646	5037565
2530	1514254	5036957
2531	1511420	5036039
2532	1512893	5035264
2533	1512033	5036994
2534	1512804	5036184
2535	1513207	5036154
2536	1514100	5036794
2537	1514550	5036741
2538	1512792	5037693
2539	1513522	5037450
2540	1517278	5033252
2541	1513875	5032691
2542	1513019	5036755
2543	1512038.58546	5036608.01625
2544	1511849	5036810
2545	1512239	5036331
2546	1512616	5036784
2547	1512821	5036975
2548	1511878	5035633
2550	1512276	5036738
2551	1512214	5036418
2552	1517012	5033926
2553	1516762	5034002
2554	1513069	5037567
2555	1513108	5037606
2556	1513341	5037350
2557	1513582	5036406
2558	1513613	5036369
2559	1513566	5036327
2560	1513539	5036261
2561	1513719	5036142
2562	1513791	5036099
2563	1513707	5036015
2564	1513228	5037211
2565	1511278	5036886
2566	1511260	5036210
2567	1511104	5036230
2568	1510959	5036135
2569	1510360	5036329
2570	1510188	5036326
2571	1510009	5036394
2572	1509816	5036264
2573	1509435	5036413
2574	1513191	5037070
2575	1513112	5036870
2576	1513242	5036878
2577	1513077	5036702
2578	1512265	5036464
2579	1512938	5035904
2580	1512636	5035957
2581	1512524	5035655
2582	1516548	5034187
2583	1512407	5036592
2584	1517181	5033819
2585	1513274	5031253
2586	1512696	5036859
2587	1514197	5036603
2589	1513302	5036795
2590	1511944.32298	5036707.08934
2591	1511606	5035839
2592	1512981	5037486
2593	1516536	5034087
2594	1517031	5034158
2595	1513402	5031445
2596	1512320	5037254
2597	1512167	5037114
2598	1512239	5037076
2599	1512286	5037278
2600	1517012	5034003
2601	1517012	5033903
2602	1516583	5034068
2603	1516967	5033924
2604	1516902	5033809
2605	1516990	5033761
2606	1516715	5033912
2607	1511703	5032908
2608	1511362	5032756
2609	1512874	5033966
2610	1516018	5031270
2611	1512675	5033717
2612	1512004	5033416
2613	1512899	5033244
2614	1512284	5033034
2615	1512598	5033116
2616	1513153	5033355
2617	1513262	5033414
2618	1512237	5033878
2619	1512554	5033978
2620	1512933	5033836
2621	1512378	5033587
2622	1512126	5033878
2623	1511828	5033118
2624	1511470	5032951
2625	1511517	5032821
2626	1511651	5033035
2627	1511878	5032989
2628	1511222	5033058
2629	1511391	5033142
2630	1511571	5033224
2631	1511746	5033307
2632	1511588	5033693
2633	1512898	5033977
2634	1512762	5034051
2635	1512676	5034102
2636	1512604	5034178
2637	1512495	5034314
2638	1512457	5034434
2639	1512373	5034501
2640	1512418	5034415
2641	1512468	5034302
2642	1512653	5034070
2643	1512755	5034005
2644	1511420	5034102
2645	1511085	5034188
2646	1510826	5034250
2647	1510793	5034231
2648	1510864	5034177
2649	1511454	5034026
2650	1511578	5034028
2651	1512715	5034791
2652	1512750	5034256
2653	1512898	5034677
2654	1512619	5034531
2655	1512556	5034666
2656	1512711	5034743
2657	1512732	5034706
2658	1512670	5034557
2659	1512781	5034608
2660	1512683	5034404
2661	1512135	5034143
2662	1512138	5034259
2663	1512148	5034564
2664	1511762.42194	5034183.30615
2665	1512307	5034139
2666	1511781	5033972
2667	1511818	5033882
2668	1511809.96397	5034081.34931
2669	1512129	5033962
2670	1511861	5033970
2671	1511861	5033774
2672	1512122	5033764
2673	1512014	5034262
2674	1512009	5034144
2675	1512006	5034075
2676	1512002	5033968
2677	1512002	5033887
2678	1511997	5033766
2679	1512101	5033464
2680	1512167	5033291
2681	1511202	5033714
2682	1511280	5033748
2683	1511220	5033548
2684	1511261	5033566
2685	1511337	5033596
2686	1511049	5033479
2687	1511270	5033425
2688	1511100	5033354
2689	1511450	5033635
2690	1511554	5033364
2691	1511495	5033524
2692	1511917	5034674
2693	1511851	5034629
2694	1511596	5034650
2695	1511511	5034624
2696	1511594	5034416
2697	1511975	5034608
2698	1511955	5034575
2699	1512018	5034533
2700	1512039	5034568
2701	1511976	5034533
2702	1512019	5034608
2703	1512112	5034763
2704	1512157	5034748
2705	1512199	5034762
2706	1512224	5034784
2707	1512300	5034959
2708	1512498	5034904
2709	1512161	5034948
2710	1512242	5034973
2711	1512720	5035450
2712	1512664	5035207
2713	1512182	5035298
2714	1512140	5035271
2715	1512140	5035200
2716	1512171	5035179
2717	1512202	5035196
2718	1512203	5035268
2719	1512502	5035529
2720	1512424	5035464
2721	1511951	5035471
2722	1512028	5035391
2723	1512102	5035311
2724	1510232	5032979
2725	1510118	5033269
2726	1509668	5033567
2727	1509760	5033318
2728	1509564	5033529
2729	1509826	5032819
2730	1509751	5033028
2731	1509658	5033279
2732	1509549	5033569
2733	1509311	5033483
2734	1509344	5033398
2735	1509578	5033483
2736	1509381	5033294
2737	1509505	5033338
2738	1509637	5032986
2739	1509714	5032780
2740	1509471	5033768
2741	1509242	5033681
2742	1509439	5033527
2743	1509364	5033727
2744	1509683	5033534
2745	1509789	5033240
2746	1510003	5033120
2747	1510123	5033168
2748	1509748	5033557
2749	1509844	5033543
2750	1509991	5033528
2751	1510057	5033350
2752	1512617	5032284
2753	1512529	5032178
2754	1512914	5031762
2755	1512553	5032064
2756	1512427	5031411
2757	1512760	5031429
2758	1510092	5033258
2759	1512422	5031550
2760	1509935	5033301
2761	1506811	5034501
